gene	Median	class	Mean	stdev	Predicted_0.4
AT3G59480	0.35768596	unknown	0.368646718	0.095396821	GM
AT4G03140	0.205232745	unknown	0.21304693	0.081598648	GM
AT2G41250	0.263227593	unknown	0.269914112	0.082029302	GM
AT3G63080	0.151651722	unknown	0.159501649	0.056243756	GM
AT3G14570	0.292520236	unknown	0.301621329	0.117306779	GM
AT3G02720	0.2432855	unknown	0.247475445	0.067198598	GM
AT1G09010	0.165433599	unknown	0.177581114	0.052887102	GM
AT5G18640	0.388421652	unknown	0.397367363	0.137526951	GM
AT3G26720	0.078101837	unknown	0.080809213	0.029524763	GM
AT4G15765	0.380044821	unknown	0.399961383	0.151902668	GM
AT3G01850	0.139686181	unknown	0.147031406	0.057324164	GM
AT5G27380	0.245769641	unknown	0.263905407	0.090491355	GM
AT5G49910	0.387924291	unknown	0.387184071	0.093027643	GM
AT2G38010	0.191776433	unknown	0.199789445	0.059422478	GM
AT4G39990	0.287578304	unknown	0.324525971	0.14112468	GM
AT3G49650	0.32072708	unknown	0.321890742	0.069733855	GM
AT3G52960	0.21685985	unknown	0.225207916	0.068784901	GM
AT1G09340	0.163690431	unknown	0.185594664	0.084442395	GM
AT4G36400	0.102620146	unknown	0.108034138	0.049643386	GM
AT3G07620	0.175319192	unknown	0.23126631	0.160132632	GM
AT2G27680	0.123268945	unknown	0.129134283	0.052185789	GM
AT1G49700	0.222141824	unknown	0.233459608	0.067869612	GM
AT3G22200	0.227320285	unknown	0.236485193	0.067328716	GM
AT4G28020	0.360808084	unknown	0.36849809	0.090131905	GM
AT1G27120	0.325353932	unknown	0.336374489	0.094987422	GM
AT3G13080	0.302645943	unknown	0.342333173	0.154811809	GM
AT4G16155	0.222235194	unknown	0.232619203	0.065410494	GM
AT4G29690	0.373605802	unknown	0.384187479	0.097750232	GM
AT5G05930	0.219775711	unknown	0.227202803	0.067806926	GM
AT3G52940	0.119232247	unknown	0.129269702	0.049013849	GM
AT4G21770	0.283663487	unknown	0.309815058	0.12438251	GM
AT4G20320	0.383203105	unknown	0.387247128	0.081572588	GM
AT5G18100	0.147975945	unknown	0.156950216	0.055514991	GM
AT2G35170	0.344731878	unknown	0.352009563	0.086916211	GM
AT4G34215	0.280567407	unknown	0.277565487	0.070796765	GM
AT5G04230	0.268556836	unknown	0.284608864	0.070392746	GM
AT2G43020	0.376313387	unknown	0.381101259	0.077807943	GM
AT4G16800	0.189724602	unknown	0.199035681	0.067179841	GM
AT1G02800	0.355224862	unknown	0.354769098	0.133172032	GM
AT2G15370	0.361786683	unknown	0.374344145	0.150315246	GM
AT3G51000	0.231518169	unknown	0.236459932	0.074223835	GM
AT4G39120	0.110035691	unknown	0.123469038	0.049870038	GM
AT3G55590	0.162495689	unknown	0.171966664	0.067425746	GM
AT1G07420	0.131895403	unknown	0.144629686	0.059848647	GM
AT1G71340	0.158197277	unknown	0.160321331	0.042075187	GM
AT1G74420	0.386587226	unknown	0.392996811	0.101013745	GM
AT3G50880	0.126832746	unknown	0.135569921	0.053162235	GM
AT5G42080	0.117091675	unknown	0.127359392	0.05108779	GM
AT4G01950	0.305160963	unknown	0.299166926	0.087414543	GM
AT3G21530	0.152414612	unknown	0.205539853	0.149974056	GM
AT1G44542	0.276540897	unknown	0.312426146	0.170818589	GM
AT5G62700	0.233309954	unknown	0.265164398	0.143379443	GM
AT1G12050	0.11740125	unknown	0.122953859	0.049928753	GM
AT2G41210	0.191609045	unknown	0.205479927	0.084446087	GM
AT3G53305	0.24068345	unknown	0.281318249	0.153465186	GM
AT3G28990	0.140928975	unknown	0.18849542	0.148993428	GM
AT4G17170	0.37290548	unknown	0.399353805	0.143189272	GM
AT4G05090	0.270402951	unknown	0.274558108	0.068260503	GM
AT1G76490	0.187346938	unknown	0.195072133	0.056800529	GM
AT4G24730	0.149482691	unknown	0.160959084	0.056429688	GM
AT1G43620	0.20018943	unknown	0.204004234	0.053283303	GM
AT3G16190	0.205448265	unknown	0.21294257	0.059931971	GM
AT5G11330	0.310633047	unknown	0.332089538	0.166932291	GM
AT3G47190	0.213991112	unknown	0.270748255	0.166544567	GM
AT4G12270	0.39597513	unknown	0.398816899	0.084042889	GM
AT5G60020	0.303886165	unknown	0.297761965	0.107967735	GM
AT5G60740	0.275191482	unknown	0.274480404	0.077585361	GM
AT3G23300	0.214523855	unknown	0.227618705	0.081613762	GM
AT1G34200	0.212069552	unknown	0.218356862	0.061993182	GM
AT5G13500	0.328764262	unknown	0.332409279	0.090135122	GM
AT3G11150	0.364881518	unknown	0.365861426	0.070432976	GM
AT3G20650	0.108963112	unknown	0.112248383	0.041855862	GM
AT3G53140	0.174159158	unknown	0.214481324	0.128669771	GM
AT3G54540	0.137903714	unknown	0.146408567	0.049200549	GM
AT3G55850	0.119262408	unknown	0.116495464	0.038670763	GM
AT4G32790	0.264303731	unknown	0.313941521	0.171058689	GM
AT5G23310	0.122755054	unknown	0.133399703	0.056086142	GM
AT5G25620	0.332768726	unknown	0.3393163	0.094275923	GM
AT5G25310	0.259213165	unknown	0.292886159	0.179384222	GM
AT5G53540	0.300398169	unknown	0.323166255	0.120488814	GM
AT2G17650	0.375948476	unknown	0.373954489	0.110853396	GM
AT5G57980	0.232883749	unknown	0.249944406	0.082331624	GM
AT4G38030	0.329992844	unknown	0.359421988	0.168275134	GM
AT5G60730	0.311300429	unknown	0.308196711	0.08953523	GM
AT5G58710	0.240746215	unknown	0.262936989	0.121310771	GM
AT2G26810	0.046050828	unknown	0.049974263	0.025197749	GM
AT1G21400	0.311437038	unknown	0.332796271	0.132566302	GM
AT5G20635	0.239990868	unknown	0.264675248	0.149595759	GM
AT2G15620	0.333356704	unknown	0.338371252	0.08090273	GM
AT4G36050	0.203071616	unknown	0.222582478	0.078903643	GM
AT1G73875	0.248803787	unknown	0.289472515	0.153504897	GM
AT5G06340	0.232756094	unknown	0.23986002	0.081797791	GM
AT3G22890	0.343087937	unknown	0.354967857	0.091882896	GM
AT5G28237	0.230073969	unknown	0.252822247	0.152904357	GM
AT3G61680	0.151562062	unknown	0.207813341	0.155808902	GM
AT1G08660	0.124003277	unknown	0.131251381	0.052140837	GM
AT2G21300	0.229738599	unknown	0.236569733	0.073677587	GM
AT4G33580	0.175306874	unknown	0.180341967	0.04449864	GM
AT5G56970	0.181353801	unknown	0.19126872	0.052244782	GM
AT3G14240	0.369800491	unknown	0.365431799	0.110192412	GM
AT1G72680	0.256843722	unknown	0.260752895	0.079981851	GM
AT3G50240	0.261263817	unknown	0.273892978	0.072763748	GM
AT1G80360	0.135548165	unknown	0.142461572	0.057999081	GM
AT5G57815	0.314702902	unknown	0.313950651	0.070149137	GM
AT3G57470	0.243741976	unknown	0.235502033	0.062006309	GM
AT2G35450	0.245426513	unknown	0.257929014	0.092418511	GM
AT3G45810	0.320797651	unknown	0.337201317	0.109017213	GM
AT5G47960	0.374557813	unknown	0.37522338	0.102695549	GM
AT4G00750	0.339923738	unknown	0.345989284	0.100938692	GM
AT4G02120	0.107947021	unknown	0.115830093	0.042846486	GM
AT3G20290	0.186882813	unknown	0.196205941	0.067232221	GM
AT4G22300	0.138606569	unknown	0.156391419	0.067219885	GM
AT1G20020	0.22489617	unknown	0.235781482	0.076264801	GM
AT4G24280	0.152459255	unknown	0.168957404	0.094857651	GM
AT4G19730	0.392470765	unknown	0.39214881	0.093997454	GM
AT2G46420	0.192796787	unknown	0.207457128	0.059896578	GM
AT1G50140	0.387162195	unknown	0.392166304	0.127806837	GM
AT3G55870	0.276063527	unknown	0.283172419	0.086335578	GM
AT5G63810	0.374193216	unknown	0.375491003	0.112370606	GM
AT4G31300	0.075682233	unknown	0.079957785	0.040579852	GM
AT2G48150	0.20048528	unknown	0.222715883	0.083544946	GM
AT5G04490	0.159755475	unknown	0.159079649	0.042961681	GM
AT4G37950	0.361110941	unknown	0.367106209	0.092834505	GM
AT1G21720	0.146819062	unknown	0.160253937	0.070646278	GM
AT3G15660	0.269777601	unknown	0.287941844	0.105500489	GM
AT5G56610	0.103297703	unknown	0.113443834	0.043662545	GM
AT5G58750	0.328170793	unknown	0.334111685	0.073611612	GM
AT1G74800	0.056517172	unknown	0.061556999	0.030397176	GM
AT5G47970	0.124245491	unknown	0.133933926	0.050097447	GM
AT4G18360	0.324959625	unknown	0.331813278	0.071056115	GM
AT2G43750	0.099986841	unknown	0.105992483	0.039362168	GM
AT1G05610	0.223621389	unknown	0.237930756	0.077378361	GM
AT4G16710	0.244412348	unknown	0.247522438	0.064810458	GM
AT1G80230	0.066556158	unknown	0.079370877	0.045996277	GM
AT3G18700	0.367413402	unknown	0.369783304	0.089117712	GM
AT5G10260	0.201018623	unknown	0.228332577	0.132449229	GM
AT4G38530	0.322302226	unknown	0.323490244	0.089070024	GM
AT3G54870	0.218533439	unknown	0.231031404	0.062782727	GM
AT5G03650	0.183819354	unknown	0.191255504	0.06060927	GM
AT4G23490	0.208060998	unknown	0.220997755	0.072813989	GM
AT4G35640	0.254347189	unknown	0.29750345	0.171442946	GM
AT2G45300	0.33693919	unknown	0.357583062	0.14559157	GM
AT1G02890	0.369590816	unknown	0.371883375	0.103208764	GM
AT1G02500	0.213475617	unknown	0.22064067	0.06760272	GM
AT1G19900	0.335510806	unknown	0.34528066	0.081922613	GM
AT3G53400	0.340295365	unknown	0.355640267	0.101280082	GM
AT4G33040	0.37286632	unknown	0.387952212	0.119751381	GM
AT5G19720	0.273867071	unknown	0.281955344	0.079746623	GM
AT5G11520	0.258696581	unknown	0.270342021	0.081481252	GM
AT5G03910	0.261062669	unknown	0.282364519	0.126881651	GM
AT5G17500	0.211540803	unknown	0.254296232	0.171672928	GM
AT1G54780	0.162548895	unknown	0.174836064	0.091544398	GM
AT4G13400	0.347292826	unknown	0.375702308	0.163575952	GM
AT1G59500	0.353573995	unknown	0.393393722	0.188636198	GM
AT4G30720	0.13340506	unknown	0.13587348	0.035083893	GM
AT2G31680	0.278035269	unknown	0.321073646	0.124449901	GM
AT2G37730	0.341642605	unknown	0.341035953	0.091207252	GM
AT4G29720	0.180077378	unknown	0.191105018	0.065861302	GM
AT5G13710	0.139722348	unknown	0.150036509	0.052041023	GM
AT3G09920	0.210899847	unknown	0.210645031	0.070109503	GM
AT5G09350	0.252281658	unknown	0.285912056	0.156665572	GM
AT5G42490	0.367127433	unknown	0.378701082	0.089309863	GM
AT4G17260	0.214490246	unknown	0.223891953	0.074233095	GM
AT5G08260	0.369268811	unknown	0.372573114	0.109552267	GM
AT5G53850	0.158179068	unknown	0.1656028	0.050054621	GM
AT5G49020	0.192690296	unknown	0.22948286	0.145335575	GM
AT5G16710	0.299778305	unknown	0.303172276	0.057108536	GM
AT4G13360	0.257572535	unknown	0.253017348	0.076038389	GM
AT5G23600	0.302839506	unknown	0.343468627	0.193552537	GM
AT5G05170	0.27926347	unknown	0.275569423	0.079460298	GM
AT5G58490	0.36583932	unknown	0.356255902	0.109831213	GM
ATCG01110	0.239781714	unknown	0.252412781	0.1378413	GM
AT3G55410	0.15076174	unknown	0.155361669	0.050613374	GM
AT5G64150	0.13516811	unknown	0.137975734	0.051513762	GM
AT3G57030	0.270826646	unknown	0.288266769	0.100725362	GM
AT3G26115	0.21994826	unknown	0.270547727	0.16041321	GM
AT4G34880	0.215921456	unknown	0.223917383	0.066944053	GM
AT2G41540	0.249619005	unknown	0.260526942	0.068676885	GM
AT5G41080	0.388964669	unknown	0.399798853	0.090723096	GM
AT1G12520	0.35354021	unknown	0.354037714	0.090826892	GM
AT2G33980	0.341350643	unknown	0.349243055	0.095781318	GM
AT1G71710	0.161192133	unknown	0.163311575	0.047851833	GM
AT3G48040	0.288105708	unknown	0.326869845	0.144868421	GM
AT3G03120	0.19099987	unknown	0.220911145	0.100603498	GM
AT4G37500	0.211538328	unknown	0.255127709	0.155665395	GM
AT1G31910	0.087650201	unknown	0.100892683	0.044623343	GM
AT1G13680	0.374532946	unknown	0.385386306	0.082415657	GM
AT4G39330	0.279487844	unknown	0.284698849	0.079689067	GM
AT4G33460	0.220150655	unknown	0.245211191	0.124734037	GM
AT5G50950	0.287748673	unknown	0.313949577	0.163407561	GM
AT4G01995	0.344613159	unknown	0.372400676	0.164865807	GM
AT1G52750	0.271523847	unknown	0.314734815	0.164492532	GM
AT5G14100	0.271147989	unknown	0.2953106	0.115850636	GM
AT1G19910	0.249649703	unknown	0.272466511	0.133824858	GM
AT4G02260	0.111636269	unknown	0.120612922	0.045653032	GM
AT2G19500	0.310623748	unknown	0.326480584	0.089156041	GM
AT2G31390	0.330259995	unknown	0.332460636	0.085193743	GM
AT4G23340	0.280741135	unknown	0.311406853	0.154664987	GM
AT1G62810	0.340525774	unknown	0.342044912	0.074301848	GM
AT3G17365	0.202621968	unknown	0.216431073	0.063970232	GM
AT2G37660	0.25771109	unknown	0.26889322	0.084556379	GM
AT5G19370	0.211860813	unknown	0.216536869	0.077916437	GM
AT2G39750	0.242271939	unknown	0.251059496	0.079412752	GM
AT3G55830	0.315032708	unknown	0.32720758	0.084208084	GM
AT1G30910	0.228339073	unknown	0.233761335	0.079552805	GM
AT3G02030	0.146312798	unknown	0.204495613	0.141696319	GM
AT3G09710	0.257801474	unknown	0.259621706	0.085067946	GM
AT4G04670	0.202583286	unknown	0.204418436	0.059715577	GM
AT3G61610	0.159225035	unknown	0.164345754	0.042073943	GM
AT1G23500	0.228815695	unknown	0.273988668	0.161937894	GM
AT3G58750	0.390690842	unknown	0.381404916	0.11042909	GM
AT5G16140	0.17409656	unknown	0.175566239	0.050272919	GM
AT3G62860	0.339576666	unknown	0.345112583	0.099586389	GM
AT5G44990	0.387386848	unknown	0.397058614	0.085782378	GM
AT5G16400	0.341013105	unknown	0.361978674	0.154874124	GM
AT5G60620	0.099615954	unknown	0.103086639	0.042204712	GM
AT1G48430	0.144492737	unknown	0.155718316	0.057259408	GM
AT3G13930	0.176027135	unknown	0.189843397	0.07622565	GM
AT2G30933	0.359653276	unknown	0.388826883	0.171366419	GM
AT5G61690	0.247546384	unknown	0.268059401	0.162394609	GM
AT1G72700	0.30310038	unknown	0.30668173	0.067769428	GM
AT5G45150	0.182711656	unknown	0.218900161	0.14901608	GM
AT5G64070	0.252370719	unknown	0.285680994	0.153817279	GM
AT4G15560	0.070028187	unknown	0.074003402	0.029861622	GM
AT5G67530	0.291170942	unknown	0.303766862	0.107333261	GM
AT3G05310	0.235146173	unknown	0.251266734	0.080379245	GM
AT5G47760	0.163385427	unknown	0.165335784	0.052819302	GM
AT2G21330	0.328697839	unknown	0.320711233	0.104171097	GM
AT5G61510	0.257540705	unknown	0.264511791	0.06347447	GM
AT3G49220	0.395456766	unknown	0.397144589	0.110174649	GM
AT3G60820	0.03492432	unknown	0.048487098	0.032925001	GM
AT4G09650	0.196828824	unknown	0.204621529	0.085814793	GM
AT5G47380	0.315118002	unknown	0.308136108	0.094742677	GM
AT3G60510	0.121277241	unknown	0.121392569	0.052842157	GM
AT1G15140	0.132057607	unknown	0.142048416	0.057186091	GM
AT3G60450	0.200627636	unknown	0.206591764	0.052373747	GM
AT5G63420	0.145078988	unknown	0.158476207	0.06399987	GM
AT5G27000	0.390354749	unknown	0.393891108	0.11703894	GM
AT1G26850	0.220057437	unknown	0.230016399	0.088876951	GM
AT4G23560	0.354308274	unknown	0.39180333	0.180703334	GM
AT1G68710	0.191889662	unknown	0.201602396	0.060062732	GM
AT5G42930	0.205318085	unknown	0.248045501	0.171110995	GM
AT5G65270	0.238058992	unknown	0.272965392	0.128701081	GM
AT5G06670	0.279308493	unknown	0.29061562	0.081284765	GM
AT3G27430	0.060068414	unknown	0.069218047	0.0309761	GM
AT5G63290	0.058156873	unknown	0.06456942	0.029998956	GM
AT1G11820	0.340659068	unknown	0.383962076	0.17480388	GM
AT5G61830	0.17442296	unknown	0.181786857	0.054379181	GM
AT5G66170	0.385071578	unknown	0.398075071	0.091586271	GM
AT3G56960	0.165327558	unknown	0.186454869	0.077106602	GM
AT5G07360	0.117001317	unknown	0.125045939	0.044581538	GM
AT2G47380	0.105394865	unknown	0.109073351	0.047052571	GM
AT3G55940	0.3713359	unknown	0.37941494	0.103581507	GM
AT3G13784	0.306801609	unknown	0.311896531	0.073855364	GM
AT3G51450	0.781827224	unknown	0.776496933	0.075858213	SM
AT2G07695	0.47182891	unknown	0.48720552	0.198692563	SM
AT2G16730	0.566698017	unknown	0.576180622	0.119170086	SM
AT3G13560	0.635537877	unknown	0.633200273	0.121446303	SM
AT3G14150	0.452565063	unknown	0.447240007	0.15524298	SM
AT1G26420	0.838724713	unknown	0.826340073	0.086383727	SM
AT1G05160	0.437931883	unknown	0.444960385	0.136636777	SM
AT4G26280	0.663118241	unknown	0.664506671	0.098620492	SM
AT1G30700	0.799065836	unknown	0.785135325	0.093171987	SM
AT3G53150	0.946224063	unknown	0.937470437	0.035873706	SM
AT2G23410	0.393253059	unknown	0.420409589	0.113035268	SM
AT2G33590	0.57671347	unknown	0.587152224	0.124957323	SM
AT4G29580	0.63895234	unknown	0.626419786	0.105020826	SM
AT1G26320	0.67846299	unknown	0.669574358	0.112456506	SM
AT2G28080	0.605405047	unknown	0.612404581	0.099402264	SM
AT3G44560	0.472036651	unknown	0.467590473	0.10839552	SM
AT1G43090	0.784292884	unknown	0.764449029	0.134455082	SM
AT1G11770	0.574286899	unknown	0.567628539	0.118674192	SM
AT2G23580	0.692397859	unknown	0.687051886	0.10376131	SM
AT2G45220	0.654268046	unknown	0.678524671	0.095731865	SM
AT2G27570	0.714246509	unknown	0.711424147	0.10966333	SM
AT4G20050	0.630119953	unknown	0.612146288	0.106499386	SM
AT5G13360	0.747885928	unknown	0.741264573	0.115994573	SM
AT1G53840	0.709156242	unknown	0.70012258	0.111788038	SM
AT1G17300	0.461483911	unknown	0.464019343	0.095090514	SM
AT1G11370	0.786336629	unknown	0.784692844	0.092019117	SM
AT2G43840	0.8634705	unknown	0.859943616	0.062039189	SM
AT1G48850	0.474585655	unknown	0.463234083	0.122295391	SM
AT5G39090	0.894646627	unknown	0.874661095	0.074702552	SM
AT3G55970	0.889889392	unknown	0.872455066	0.073371749	SM
AT1G74010	0.793664878	unknown	0.790886549	0.079106608	SM
AT2G36910	0.408951574	unknown	0.405053849	0.095297366	SM
AT3G62040	0.417851816	unknown	0.414963542	0.097641097	SM
AT3G63470	0.760695778	unknown	0.732095789	0.10645277	SM
AT3G03520	0.415687463	unknown	0.421524406	0.079031266	SM
AT4G12030	0.516095353	unknown	0.53827103	0.096572709	SM
AT5G38780	0.837516158	unknown	0.830759907	0.072568037	SM
AT1G78340	0.898201647	unknown	0.884219939	0.052674531	SM
AT2G41290	0.706265412	unknown	0.702615238	0.090391879	SM
AT2G39410	0.695633016	unknown	0.690177838	0.096841029	SM
AT3G04010	0.877883405	unknown	0.854306762	0.093896548	SM
AT1G19440	0.564299164	unknown	0.579132442	0.122845271	SM
AT2G32390	0.591644654	unknown	0.591953511	0.116037474	SM
AT5G03820	0.838508341	unknown	0.814469043	0.124213491	SM
AT1G58430	0.772984109	unknown	0.765007923	0.079486982	SM
AT2G30540	0.613983461	unknown	0.619371793	0.107041647	SM
AT2G28850	0.824680252	unknown	0.792231974	0.145941484	SM
AT2G47280	0.778395615	unknown	0.768639195	0.104857085	SM
AT3G15870	0.437005826	unknown	0.426438932	0.115975661	SM
AT1G07180	0.413805243	unknown	0.412206639	0.09555307	SM
AT3G52820	0.726581416	unknown	0.711174047	0.102210052	SM
AT4G37360	0.890540494	unknown	0.869980425	0.074267136	SM
AT5G06530	0.393150927	unknown	0.402629591	0.11792869	SM
AT2G46480	0.622500148	unknown	0.609539209	0.133519568	SM
AT2G31790	0.946026886	unknown	0.939569939	0.031893967	SM
AT2G28470	0.425188591	unknown	0.424361334	0.080494308	SM
AT2G15350	0.413088682	unknown	0.439909442	0.172342262	SM
AT4G34480	0.577680742	unknown	0.571562911	0.113873513	SM
AT4G30470	0.599951007	unknown	0.587036543	0.114216393	SM
AT5G17040	0.929327991	unknown	0.920544443	0.050636658	SM
AT4G28410	0.437231534	unknown	0.449612086	0.114745467	SM
AT2G43570	0.900417026	unknown	0.891139554	0.052823548	SM
AT1G43100	0.801994274	unknown	0.784582934	0.131980421	SM
AT3G23730	0.424239467	unknown	0.422335427	0.140349467	SM
AT5G59540	0.953512053	unknown	0.950774567	0.029326009	SM
AT4G19760	0.580817908	unknown	0.57595427	0.164440682	SM
AT3G58990	0.391365169	unknown	0.415286018	0.093616788	SM
AT3G44540	0.529292526	unknown	0.548089893	0.130142283	SM
AT5G48070	0.772513337	unknown	0.76334152	0.107464332	SM
AT2G29360	0.459582854	unknown	0.464231554	0.129514935	SM
AT2G11623	0.372075003	unknown	0.41571234	0.179337637	SM
AT5G61740	0.566053336	unknown	0.563586306	0.112917786	SM
AT4G21326	0.629860338	unknown	0.634868556	0.121377739	SM
AT1G51490	0.882781064	unknown	0.871510318	0.073024791	SM
AT4G29630	0.640414946	unknown	0.648327998	0.109615122	SM
AT4G33420	0.812262059	unknown	0.8031081	0.089128538	SM
AT1G51680	0.488512917	unknown	0.498698679	0.123550812	SM
AT2G34790	0.406278793	unknown	0.435654534	0.132122852	SM
AT5G41890	0.858841708	unknown	0.832981842	0.093537119	SM
AT5G37980	0.620557412	unknown	0.622151465	0.108366989	SM
AT1G51210	0.859742072	unknown	0.843344592	0.075142546	SM
AT4G16230	0.816162064	unknown	0.804414534	0.090209671	SM
AT2G33070	0.852203736	unknown	0.82655268	0.099582379	SM
AT1G60980	0.937579984	unknown	0.917101917	0.058426546	SM
AT4G02320	0.771820293	unknown	0.755487356	0.100934312	SM
AT5G11180	0.715514861	unknown	0.707645537	0.102131636	SM
AT4G33440	0.540619129	unknown	0.532592117	0.127485574	SM
AT2G41040	0.402740775	unknown	0.40447812	0.088013142	SM
AT1G72590	0.383599247	unknown	0.410058037	0.188107161	SM
AT5G13430	0.767518111	unknown	0.725406124	0.148217476	SM
AT3G26320	0.925790858	unknown	0.917641984	0.046307089	SM
AT5G42230	0.632271956	unknown	0.633268398	0.119310876	SM
AT5G44390	0.833661804	unknown	0.815971432	0.091968535	SM
AT1G62760	0.722654471	unknown	0.710762835	0.102996056	SM
AT3G25620	0.628966894	unknown	0.633465298	0.106960374	SM
AT3G53610	0.476260723	unknown	0.486487317	0.134609666	SM
AT1G60450	0.549941568	unknown	0.535101982	0.134622567	SM
AT1G14720	0.700771099	unknown	0.692575231	0.106888696	SM
AT1G20480	0.784571733	unknown	0.775468169	0.086061793	SM
AT1G73610	0.846238713	unknown	0.832422773	0.093827171	SM
AT5G41120	0.802767493	unknown	0.779624948	0.136512494	SM
AT1G70250	0.535472246	unknown	0.536355462	0.124388918	SM
AT1G50560	0.900577278	unknown	0.890948694	0.057395498	SM
AT1G56710	0.659989856	unknown	0.661175242	0.105757378	SM
